id,classifier_id,ad_id,classification,ease,timestamp,,,,
527,100,3516899,tot_remote,easy,37:22.4,,,,
528,232,3865348,not_remote,hard,,,,,
529,5,3994615,not_remote,medium,50:21.5,,,,
530,331,3587792,not_remote,easy,33:26.8,,,,
531,5,5406944,semi_remote,easy,31:33.1,,,,
532,232,5049283,not_clear_remote,easy,12:29.4,,,,
533,100,495162,not_clear_remote,easy,14:59.7,,,,
534,3,5103856,not_remote,easy,37:11.9,,,,
535,232,4209221,tot_remote,easy,46:22.1,,,,
536,3,5067774,tot_remote,easy,12:20.7,,,,
537,166,565539,tot_remote,easy,51:30.1,,,,
538,331,5252603,not_remote,easy,48:24.7,,,,
539,133,5012402,not_clear_remote,medium,17:21.1,,,,
540,199,3694308,not_clear_remote,easy,22:40.4,,,,
541,265,5557510,tot_remote,easy,10:29.1,,,,
542,232,4105245,tot_remote,easy,,,,,
543,166,2396295,tot_remote,medium,18:47.9,,,,
544,199,4105455,semi_remote,easy,29:11.3,,,,
545,298,3116694,semi_remote,easy,43:09.4,,,,
546,3,5008239,not_clear_remote,easy,54:38.5,,,,
547,298,4052797,tot_remote,easy,46:05.4,,,,
548,133,5296112,not_clear_remote,medium,08:02.0,,,,
549,397,4033604,tot_remote,easy,11:16.6,,,,
550,397,4536766,semi_remote,easy,11:21.3,,,,
551,100,4389427,tot_remote,easy,43:35.6,,,,
552,100,3792939,not_remote,easy,32:14.9,,,,
553,3,4077822,not_clear_remote,easy,42:37.7,,,,
554,3,1151987,not_clear_remote,medium,14:05.4,,,,
555,265,4135776,tot_remote,easy,59:35.5,,,,
556,397,1995844,tot_remote,easy,,,,,
557,232,5471063,semi_remote,easy,56:13.0,,,,
558,232,4575409,not_clear_remote,easy,22:40.9,,,,
559,331,3364629,not_remote,easy,11:58.0,,,,
560,232,4575409,not_clear_remote,easy,,,,,
561,199,4398812,semi_remote,easy,51:18.9,,,,
562,232,5482953,not_remote,easy,,,,,
563,166,5151099,semi_presence,easy,51:03.3,,,,
564,331,5600730,semi_presence,easy,51:57.3,,,,
565,298,4131595,tot_remote,easy,55:49.8,,,,
566,199,3998491,tot_remote,easy,36:54.5,,,,
567,166,4186674,not_clear_remote,hard,32:26.8,,,,
568,232,5210296,not_remote,easy,,,,,
569,397,886966,not_remote,easy,,,,,
570,298,2313797,tot_remote,easy,18:08.7,,,,
571,298,4303893,semi_remote,medium,43:35.5,,,,
572,232,4129962,semi_presence,easy,,,,,
573,5,5114008,not_remote,easy,07:26.6,,,,
574,232,5589079,semi_presence,easy,,,,,
575,67,5224260,tot_remote,easy,48:47.8,,,,
576,100,5016990,tot_remote,easy,25:38.8,,,,
577,397,5651885,semi_remote,medium,28:46.5,,,,
578,166,4466189,semi_remote,medium,42:08.3,,,,
579,397,4626780,not_remote,easy,33:39.9,,,,
580,232,5271932,semi_presence,easy,16:12.4,,,,
581,5,4588333,tot_remote,easy,52:07.2,,,,
582,232,5369803,tot_remote,easy,,,,,
583,199,5542576,not_clear_remote,medium,01:07.7,,,,
584,34,4566179,not_clear_remote,easy,14:10.4,,,,
585,232,5624729,semi_remote,easy,,,,,
586,133,4048393,tot_remote,easy,05:01.8,,,,
587,5,3904377,tot_remote,easy,43:47.9,,,,
588,397,5584815,semi_presence,easy,58:59.6,,,,
589,5,4056074,temp_remote,easy,07:12.9,,,,
590,298,5097605,not_remote,easy,30:09.3,,,,
591,331,4242139,not_clear_remote,easy,34:56.2,,,,
592,199,4189870,semi_remote,easy,18:41.3,,,,
593,232,3056511,semi_presence,easy,57:14.9,,,,
594,298,4088423,tot_remote,easy,10:00.2,,,,
595,133,5489104,not_remote,easy,21:37.3,,,,
596,67,1118287,not_remote,easy,47:49.3,,,,
597,265,4111343,semi_presence,medium,55:21.2,,,,
598,199,4097604,tot_remote,easy,06:55.6,,,,
599,133,5600903,not_clear_remote,medium,52:38.1,,,,
600,67,4137466,temp_remote,easy,00:47.4,,,,
601,397,4143583,tot_remote,easy,33:51.4,,,,
602,331,4034091,temp_remote,easy,08:17.6,,,,
603,5,4384052,temp_remote,medium,26:08.7,,,,
604,199,4346681,tot_remote,easy,09:05.5,,,,
605,232,4138649,tot_remote,easy,,,,,
606,298,5006494,tot_remote,easy,13:44.7,,,,
607,232,4315526,not_clear_remote,hard,,,,,
608,232,4126548,not_clear_remote,medium,,,,,
609,5,3771774,not_remote,easy,06:42.1,,,,
610,5,4371110,not_remote,easy,21:41.8,,,,
611,67,3640743,not_remote,easy,06:40.4,,,,
612,166,5210479,semi_remote,medium,03:39.6,,,,
613,232,4158229,tot_remote,easy,,,,,
614,397,4482879,semi_remote,easy,06:40.8,,,,
615,133,5019243,temp_remote,easy,17:48.2,,,,
616,265,5430410,semi_remote,medium,51:09.3,,,,
617,133,434969,tot_remote,medium,18:37.1,,,,
618,397,5038215,not_remote,easy,07:11.7,,,,
619,2,3651421,not_remote,medium,11:39.2,,,,
620,265,3655465,not_remote,easy,55:05.0,,,,
621,232,5308959,semi_remote,easy,,,,,
622,298,5077585,not_remote,easy,29:06.7,,,,
623,232,5151815,semi_presence,easy,,,,,
624,2,2645785,not_remote,easy,42:14.5,,,,
625,298,5069203,temp_remote,easy,48:27.9,,,,
626,397,577186,not_clear_remote,easy,,,,,
627,2,4095201,temp_remote,easy,55:03.0,,,,
628,232,3992445,not_remote,easy,32:39.5,,,,
629,5,4141670,tot_remote,easy,14:40.9,,,,
630,397,371471,not_clear_remote,easy,,,,,
631,3,3843280,not_remote,medium,34:46.6,,,,
632,298,4208344,tot_remote,easy,42:23.6,,,,
633,3,4143477,tot_remote,easy,04:04.9,,,,
634,232,4148338,semi_presence,easy,20:37.9,,,,
635,133,4473485,not_clear_remote,hard,36:29.0,,,,
636,199,4091684,tot_remote,easy,40:50.1,,,,
637,265,4065141,semi_presence,medium,35:50.8,,,,
638,133,5201257,temp_remote,easy,44:33.0,,,,
639,232,5568670,semi_remote,easy,45:22.6,,,,
640,232,4154921,not_remote,easy,,,,,
641,199,5590518,not_clear_remote,easy,54:02.2,,,,
642,5,5039356,not_remote,easy,38:22.6,,,,
643,397,746863,not_clear_remote,hard,,,,,
644,232,4078383,temp_remote,easy,,,,,
645,265,4613544,temp_remote,easy,59:33.9,,,,
646,100,4661089,semi_remote,easy,08:03.9,,,,
647,166,5379119,semi_remote,medium,44:40.1,,,,
648,298,4144233,temp_remote,easy,48:49.8,,,,
649,166,5434585,not_remote,medium,56:22.4,,,,
650,232,5592968,semi_remote,easy,,,,,
651,166,785636,tot_remote,medium,20:53.2,,,,
652,67,4047122,tot_remote,medium,56:18.1,,,,
653,100,5312655,semi_remote,easy,45:37.4,,,,
654,265,4659462,semi_remote,easy,01:22.6,,,,
655,397,3114161,not_remote,easy,,,,,
656,3,5038059,temp_remote,easy,39:14.3,,,,
657,5,4134107,temp_remote,easy,34:37.2,,,,
658,232,5067774,tot_remote,easy,,,,,
659,265,4256742,semi_presence,medium,56:57.4,,,,
660,67,251693,tot_remote,medium,41:10.2,,,,
661,100,5398267,semi_presence,easy,57:26.9,,,,
662,199,4106615,semi_remote,easy,24:43.2,,,,
663,3,3237326,tot_remote,easy,19:52.0,,,,
664,100,2775405,tot_remote,easy,21:27.7,,,,
665,5,4128266,semi_presence,easy,18:19.7,,,,
666,3,4406798,semi_remote,easy,43:56.3,,,,
667,2,2698281,not_remote,easy,48:02.5,,,,
668,232,4656573,semi_remote,easy,27:28.5,,,,
669,67,3423947,not_remote,easy,03:43.5,,,,
670,199,5659090,not_clear_remote,medium,17:49.5,,,,
671,232,5526569,not_clear_remote,medium,,,,,
672,166,4282524,semi_remote,medium,25:28.1,,,,
673,133,5613342,not_clear_remote,hard,06:14.3,,,,
674,232,4050310,tot_remote,easy,,,,,
675,5,339341,not_remote,hard,14:29.0,,,,
676,232,5283104,tot_remote,easy,,,,,
677,3,4048832,temp_remote,easy,18:48.1,,,,
678,34,4106663,tot_remote,easy,21:02.0,,,,
679,5,4097244,tot_remote,easy,25:58.4,,,,
680,397,4457979,semi_presence,easy,04:04.1,,,,
681,232,3817011,not_remote,medium,,,,,
682,34,705640,semi_presence,easy,48:41.5,,,,
683,2,5200830,not_clear_remote,easy,37:41.4,,,,
684,2,4349682,not_clear_remote,medium,44:08.8,,,,
685,232,5341430,semi_remote,medium,,,,,
686,331,5271157,tot_remote,easy,48:53.0,,,,
687,232,5594231,semi_presence,medium,,,,,
688,232,729925,not_remote,medium,51:10.9,,,,
689,100,4046121,temp_remote,easy,29:34.8,,,,
690,166,5646066,not_remote,medium,49:29.9,,,,
691,2,463614,not_remote,easy,55:05.7,,,,
692,232,4383469,not_remote,easy,,,,,
693,331,4060437,temp_remote,easy,44:34.5,,,,
694,100,4131612,not_clear_remote,medium,00:04.9,,,,
695,232,5569201,semi_presence,easy,,,,,
696,232,1411610,tot_remote,easy,02:04.2,,,,
697,199,5397368,tot_remote,easy,30:35.6,,,,
698,232,4535789,not_clear_remote,easy,57:42.7,,,,
699,232,2976281,tot_remote,easy,19:08.5,,,,
700,67,4451559,not_clear_remote,easy,50:16.3,,,,
701,232,5578809,tot_remote,easy,,,,,
702,397,4349682,semi_presence,easy,59:58.5,,,,
703,2,4065447,not_clear_remote,easy,42:59.3,,,,
704,100,4514753,semi_remote,easy,08:38.6,,,,
705,34,5268842,semi_presence,easy,34:03.8,,,,
706,331,5522130,not_remote,easy,16:17.1,,,,
707,5,2415855,tot_remote,easy,31:03.6,,,,
708,34,5646852,semi_remote,easy,03:55.0,,,,
709,232,5366587,semi_remote,easy,56:29.8,,,,
710,5,2664304,tot_remote,easy,49:25.5,,,,
711,133,2996472,not_remote,hard,18:30.4,,,,
712,232,4086483,tot_remote,easy,,,,,
713,397,5182696,semi_remote,easy,11:35.8,,,,
714,397,4225717,tot_remote,easy,46:41.8,,,,
715,166,4508069,not_remote,medium,24:51.6,,,,
716,67,4131602,semi_remote,easy,05:03.5,,,,
717,232,5216832,semi_remote,easy,,,,,
718,331,3969923,not_remote,easy,43:11.7,,,,
719,397,4199937,tot_remote,easy,46:07.2,,,,
720,2,4277874,tot_remote,easy,04:17.6,,,,
721,232,3968016,not_remote,easy,,,,,
722,265,2581060,not_remote,easy,21:56.3,,,,
723,397,820159,not_remote,easy,,,,,
724,397,4229322,tot_remote,easy,46:55.5,,,,
725,133,5566582,not_remote,medium,16:21.4,,,,
726,5,4658664,tot_remote,easy,52:44.5,,,,
727,2,4291952,not_clear_remote,easy,06:01.2,,,,
728,67,4083688,temp_remote,easy,10:27.0,,,,
729,4,4111343,semi_presence,medium,,,,,
730,397,4056033,tot_remote,easy,03:01.2,,,,
731,34,5203238,not_remote,easy,52:15.2,,,,
732,5,4118717,tot_remote,easy,28:25.3,,,,
733,100,5095244,semi_presence,medium,51:14.9,,,,
734,166,5349816,not_remote,easy,24:10.6,,,,
735,100,4095113,not_clear_remote,medium,26:11.5,,,,
736,397,1411610,tot_remote,easy,,,,,
737,166,4572752,not_clear_remote,medium,48:30.4,,,,
738,265,5588168,not_remote,easy,07:43.0,,,,
739,133,5476244,not_clear_remote,medium,10:45.4,,,,
740,298,4126756,semi_remote,medium,27:51.3,,,,
741,34,4137528,not_remote,easy,01:51.5,,,,
742,4,5323837,tot_remote,easy,,,,,
743,232,5104466,semi_remote,easy,43:19.0,,,,
744,331,3683498,not_remote,easy,57:28.8,,,,
745,331,5514889,not_clear_remote,easy,35:09.0,,,,
746,166,2708470,semi_presence,easy,53:23.2,,,,
747,298,2953481,semi_remote,medium,30:52.2,,,,
748,331,5113918,not_clear_remote,easy,54:19.6,,,,
749,199,4583009,temp_remote,easy,39:55.6,,,,
750,67,5594275,semi_presence,easy,53:59.6,,,,
751,331,4118202,semi_remote,easy,49:05.9,,,,
752,4,4434137,not_clear_remote,medium,,,,,
753,67,4041912,temp_remote,easy,25:59.5,,,,
754,265,4120507,not_clear_remote,medium,31:09.2,,,,
755,4,4109234,not_clear_remote,easy,,,,,
756,3,5349102,tot_remote,easy,05:15.7,,,,
757,4,5259538,not_clear_remote,medium,,,,,
758,100,5100747,tot_remote,easy,50:08.6,,,,
759,133,791114,tot_remote,easy,23:49.8,,,,
760,5,5633728,tot_remote,easy,24:45.0,,,,
761,133,4063008,tot_remote,easy,02:58.7,,,,
762,199,5222352,tot_remote,easy,33:03.9,,,,
763,4,4125637,semi_remote,easy,,,,,
764,265,1016474,not_remote,easy,34:25.0,,,,
765,4,4132795,temp_remote,easy,,,,,
766,199,3269783,semi_remote,medium,01:31.2,,,,
767,2,5596257,semi_presence,easy,14:28.1,,,,
768,34,4143345,semi_remote,easy,08:26.0,,,,
769,199,4524505,not_remote,easy,42:00.5,,,,
770,3,5329504,semi_remote,easy,55:40.2,,,,
771,397,5629167,semi_presence,medium,48:35.5,,,,
772,4,4365126,temp_remote,easy,,,,,
773,4,4116456,temp_remote,easy,,,,,
774,5,5661781,semi_presence,easy,55:33.7,,,,
775,265,1626970,not_remote,easy,48:04.0,,,,
776,34,3537591,not_remote,easy,24:09.9,,,,
777,298,4072452,tot_remote,easy,10:31.4,,,,
778,199,4510226,tot_remote,easy,51:27.7,,,,
779,232,4124002,tot_remote,easy,59:59.0,,,,
780,265,474709,tot_remote,easy,00:07.8,,,,
781,100,5385597,tot_remote,easy,04:53.6,,,,
782,199,3660764,tot_remote,easy,29:50.6,,,,
783,67,5377715,semi_presence,medium,37:38.4,,,,
784,265,4316785,semi_presence,medium,03:49.9,,,,
785,166,5362721,semi_remote,easy,13:06.9,,,,
786,199,4637089,not_remote,medium,31:32.4,,,,
787,67,4538103,tot_remote,easy,02:45.8,,,,
788,100,4171605,tot_remote,easy,49:10.3,,,,
789,3,4199469,not_clear_remote,medium,31:59.1,,,,
790,397,3074618,semi_presence,medium,,,,,
791,166,4433131,semi_presence,easy,30:28.0,,,,
792,4,5588168,not_remote,easy,,,,,
793,397,203773,not_remote,medium,,,,,
794,298,4103217,temp_remote,medium,33:54.6,,,,
795,331,5132894,semi_remote,easy,08:08.8,,,,
796,67,3463902,not_remote,easy,55:00.7,,,,
797,397,4084064,temp_remote,easy,29:37.8,,,,
798,34,3761846,semi_presence,easy,00:17.7,,,,
799,199,4303893,not_clear_remote,easy,28:18.9,,,,
800,100,5651460,semi_presence,easy,28:24.5,,,,
801,67,4382676,tot_remote,easy,25:29.4,,,,
802,331,3522023,not_remote,easy,42:29.0,,,,
803,397,1870699,tot_remote,easy,,,,,
804,5,5566582,not_remote,easy,47:13.9,,,,
805,265,4069166,temp_remote,easy,58:58.6,,,,
806,34,5505810,not_clear_remote,easy,59:44.2,,,,
807,166,4079695,not_remote,hard,01:12.3,,,,
808,133,5043485,not_clear_remote,medium,07:50.8,,,,
809,3,4133310,semi_presence,easy,04:41.3,,,,
810,3,5135460,semi_remote,easy,39:07.5,,,,
811,67,5348247,semi_remote,easy,43:19.7,,,,
812,166,5618348,semi_remote,medium,49:49.1,,,,
813,3,5100793,not_remote,easy,36:17.3,,,,
814,265,5619250,not_remote,easy,57:49.7,,,,
815,4,5076872,not_remote,easy,,,,,
816,34,3860745,not_remote,easy,06:29.4,,,,
817,265,4118784,tot_remote,easy,06:37.0,,,,
818,133,4270322,not_remote,easy,10:58.0,,,,
819,397,412824,tot_remote,easy,,,,,
820,67,357889,tot_remote,easy,34:57.8,,,,
821,199,5179716,tot_remote,easy,57:31.5,,,,
822,3,4046121,temp_remote,easy,28:00.4,,,,
823,298,920308,not_clear_remote,medium,58:35.7,,,,
824,5,5064587,tot_remote,easy,31:45.7,,,,
825,232,376771,not_remote,easy,31:04.9,,,,
826,265,4078383,temp_remote,easy,56:55.3,,,,
827,397,5378811,semi_remote,easy,41:30.3,,,,
828,265,5077585,not_remote,medium,40:57.0,,,,
829,34,4356955,tot_remote,easy,22:57.6,,,,
830,67,5554306,semi_remote,easy,12:28.6,,,,
831,4,5192327,tot_remote,easy,,,,,
832,34,4189914,not_clear_remote,easy,47:40.1,,,,
833,4,4070506,not_clear_remote,medium,,,,,
834,4,4233996,tot_remote,easy,,,,,
835,232,4149879,tot_remote,easy,13:37.6,,,,
836,397,4082286,tot_remote,easy,35:09.0,,,,
837,199,4451559,not_clear_remote,easy,43:20.8,,,,
838,232,4239713,tot_remote,easy,18:41.7,,,,
839,199,5665712,semi_presence,easy,35:00.1,,,,
840,2,4105720,tot_remote,medium,16:05.2,,,,
841,166,882342,semi_presence,easy,50:07.9,,,,
842,67,1524471,semi_presence,easy,32:29.9,,,,
843,2,2965668,not_clear_remote,easy,25:18.2,,,,
844,298,5179716,tot_remote,medium,41:31.4,,,,
845,2,2912259,tot_remote,easy,37:41.2,,,,
846,67,5283644,semi_remote,easy,58:08.2,,,,
847,397,5389297,semi_presence,easy,45:52.5,,,,
848,199,4460855,not_remote,easy,09:15.4,,,,
849,3,3446631,not_remote,easy,33:37.2,,,,
850,34,5077971,not_clear_remote,easy,08:45.4,,,,
851,133,4529469,tot_remote,easy,56:30.8,,,,
852,67,4159976,tot_remote,easy,35:46.0,,,,
853,34,5179933,not_remote,easy,09:36.1,,,,
854,100,3474741,semi_presence,easy,24:33.0,,,,
855,3,4015498,tot_remote,easy,11:02.0,,,,
856,265,4434241,tot_remote,easy,13:04.0,,,,
857,265,5397215,semi_remote,easy,50:01.8,,,,
858,133,3788921,not_remote,hard,18:34.8,,,,
859,4,4146602,tot_remote,easy,,,,,
860,4,4130530,tot_remote,easy,,,,,
861,100,4063542,temp_remote,medium,32:35.4,,,,
862,2,4311382,tot_remote,easy,16:17.7,,,,
863,3,4100766,semi_remote,easy,15:05.3,,,,
864,4,4124364,not_clear_remote,medium,,,,,
865,34,5185164,tot_remote,easy,02:00.0,,,,
866,4,4216283,tot_remote,easy,,,,,
867,3,4148067,not_clear_remote,medium,49:35.6,,,,
868,67,4109645,tot_remote,easy,52:21.6,,,,
869,34,4184527,semi_presence,easy,41:08.4,,,,
870,265,1111735,tot_remote,easy,07:58.2,,,,
871,3,4162842,temp_remote,easy,38:12.0,,,,
872,166,5090749,temp_remote,medium,24:03.2,,,,
873,5,5299740,not_clear_remote,easy,06:58.7,,,,
874,5,4294797,temp_remote,easy,13:31.2,,,,
875,34,4092881,tot_remote,easy,37:02.6,,,,
876,397,3773543,not_remote,hard,,,,,
877,34,5189170,not_clear_remote,easy,01:50.5,,,,
878,2,4619270,semi_remote,easy,57:57.1,,,,
879,5,5489104,not_remote,easy,19:18.2,,,,
880,331,5319863,not_clear_remote,easy,21:46.7,,,,
881,100,4060213,semi_remote,easy,51:56.1,,,,
882,4,4075160,tot_remote,easy,,,,,
883,199,5472636,semi_presence,easy,43:14.0,,,,
884,3,4246605,tot_remote,easy,16:44.2,,,,
885,331,1192621,tot_remote,easy,43:52.6,,,,
886,3,4275499,semi_remote,easy,09:34.9,,,,
887,67,5271752,not_remote,medium,57:34.7,,,,
888,100,952889,temp_remote,medium,42:05.2,,,,
889,4,4450319,tot_remote,easy,,,,,
890,34,4210767,not_remote,easy,01:51.6,,,,
891,331,5561542,not_clear_remote,easy,26:36.5,,,,
892,166,5531629,semi_presence,medium,09:57.9,,,,
893,67,5572833,not_remote,medium,56:36.2,,,,
894,298,5590201,semi_remote,easy,28:01.8,,,,
895,34,4490665,semi_remote,easy,50:10.4,,,,
896,3,5594277,semi_presence,easy,24:35.6,,,,
897,298,633135,tot_remote,easy,22:22.9,,,,
898,4,4134606,tot_remote,easy,,,,,
899,100,3860745,not_remote,easy,15:10.4,,,,
900,34,5139161,semi_remote,easy,11:45.4,,,,
901,232,4098535,temp_remote,easy,22:11.7,,,,
902,5,5183096,semi_remote,easy,11:11.5,,,,
903,100,5234736,tot_remote,easy,28:49.0,,,,
904,166,4459794,semi_remote,easy,20:37.4,,,,
905,397,5220369,semi_remote,easy,00:37.0,,,,
906,397,3655465,not_remote,easy,,,,,
907,67,4096208,semi_remote,medium,48:21.6,,,,
908,34,4136305,tot_remote,easy,01:32.7,,,,
909,4,4488655,semi_remote,easy,,,,,
910,100,5329504,semi_remote,easy,52:07.7,,,,
911,331,4213075,not_clear_remote,medium,51:29.9,,,,
912,199,5163228,tot_remote,easy,23:00.2,,,,
913,199,4126929,temp_remote,easy,52:47.2,,,,
914,5,5376915,not_clear_remote,medium,17:52.3,,,,
915,100,5646855,semi_presence,medium,37:05.3,,,,
916,4,4432832,semi_remote,easy,,,,,
917,298,4046927,temp_remote,easy,18:47.3,,,,
918,4,4052181,semi_presence,easy,,,,,
919,166,5427978,tot_remote,medium,00:09.5,,,,
920,331,5376915,not_clear_remote,easy,23:56.3,,,,
921,2,3625085,semi_remote,medium,28:07.6,,,,
922,298,5646779,not_remote,easy,47:20.5,,,,
923,34,4527263,not_clear_remote,easy,11:30.9,,,,
924,67,5644540,not_clear_remote,medium,54:10.8,,,,
925,67,5352600,not_remote,medium,45:59.9,,,,
926,34,5385422,tot_remote,easy,11:02.0,,,,
927,298,4124448,temp_remote,easy,05:30.0,,,,
928,298,5271701,semi_remote,easy,49:43.4,,,,
929,133,5553532,not_clear_remote,medium,29:53.9,,,,
930,5,4045407,tot_remote,easy,54:21.8,,,,
931,4,4337270,temp_remote,easy,,,,,
932,5,4313897,tot_remote,easy,13:13.4,,,,
933,331,5611759,not_clear_remote,easy,57:59.1,,,,
934,2,3969120,not_remote,easy,54:26.4,,,,
935,232,4216391,temp_remote,easy,37:21.5,,,,
936,5,5008898,tot_remote,easy,45:35.8,,,,
937,298,5137365,semi_remote,easy,27:37.5,,,,
938,4,4440415,semi_remote,medium,,,,,
939,34,5455302,tot_remote,easy,06:45.9,,,,
940,133,1329452,not_clear_remote,medium,57:16.5,,,,
941,2,2396295,tot_remote,easy,58:19.4,,,,
942,298,4287427,temp_remote,easy,24:42.1,,,,
943,166,4129892,tot_remote,medium,43:26.3,,,,
944,3,4103506,tot_remote,easy,22:55.7,,,,
945,5,5553469,semi_presence,easy,44:51.9,,,,
946,100,4088061,not_remote,easy,47:21.3,,,,
947,67,5259983,not_clear_remote,medium,07:19.8,,,,
948,67,4114343,temp_remote,easy,42:24.8,,,,
949,67,5543648,not_remote,easy,49:35.5,,,,
950,265,5407459,tot_remote,easy,01:47.7,,,,
951,34,4455487,semi_remote,easy,12:19.4,,,,
952,5,2970634,tot_remote,easy,19:05.9,,,,
953,232,5658029,not_remote,easy,39:03.6,,,,
954,232,4163842,temp_remote,easy,22:10.8,,,,
955,3,4060341,tot_remote,easy,57:29.4,,,,
956,3,331372,not_clear_remote,medium,11:08.7,,,,
957,5,5658264,semi_remote,easy,28:54.0,,,,
958,5,5357859,semi_presence,easy,17:41.8,,,,
959,2,5262669,not_clear_remote,medium,25:20.3,,,,
960,232,5501213,temp_remote,easy,59:45.8,,,,
961,34,4088855,semi_remote,easy,52:54.0,,,,
962,34,4307554,tot_remote,easy,59:07.3,,,,
963,2,5474576,not_clear_remote,easy,54:29.0,,,,
964,397,421052,tot_remote,easy,,,,,
965,5,5289378,semi_presence,easy,23:59.8,,,,
966,2,659112,tot_remote,medium,39:49.9,,,,
967,166,4193376,not_clear_remote,easy,35:50.0,,,,
968,3,4310726,tot_remote,easy,28:55.7,,,,
969,2,4585061,tot_remote,medium,02:54.8,,,,
970,67,544001,tot_remote,easy,30:28.8,,,,
971,331,5549366,not_clear_remote,easy,56:06.4,,,,
972,100,5192318,semi_remote,medium,13:42.8,,,,
973,34,4655952,not_remote,easy,10:30.4,,,,
974,199,5045811,not_clear_remote,easy,02:37.8,,,,
975,100,3314686,tot_remote,easy,33:55.5,,,,
976,34,4145444,temp_remote,easy,28:54.3,,,,
977,100,5176863,semi_remote,medium,16:49.7,,,,
978,3,4043079,tot_remote,easy,26:26.2,,,,
979,2,2792818,not_clear_remote,easy,51:40.8,,,,
980,397,3271417,not_remote,easy,,,,,
981,199,3860039,not_remote,easy,05:27.7,,,,
982,166,4492878,semi_remote,medium,25:10.7,,,,
983,34,5532942,tot_remote,easy,57:12.6,,,,
984,232,4005775,temp_remote,easy,29:14.2,,,,
985,67,2313809,tot_remote,easy,46:55.1,,,,
986,67,4133254,tot_remote,easy,38:30.1,,,,
987,34,405117,tot_remote,easy,32:31.0,,,,
988,133,4106002,temp_remote,easy,23:26.4,,,,
989,166,3138240,not_remote,medium,48:20.4,,,,
990,67,696778,tot_remote,easy,57:45.2,,,,
991,5,4080696,semi_presence,easy,52:02.4,,,,
992,133,4065088,tot_remote,easy,53:27.1,,,,
993,265,5006494,tot_remote,easy,01:34.6,,,,
994,3,5219967,semi_presence,medium,22:54.2,,,,
995,34,495162,semi_presence,easy,05:01.2,,,,
996,3,5470209,semi_presence,easy,09:51.1,,,,
997,3,4129118,tot_remote,easy,36:12.9,,,,
998,4,5224404,not_remote,easy,,,,,
999,67,4147557,tot_remote,medium,46:40.9,,,,
1000,265,3640677,not_remote,easy,32:56.1,,,,
1001,4,5312693,semi_presence,medium,,,,,
1002,2,4066826,temp_remote,easy,17:36.3,,,,
1003,5,5145901,tot_remote,easy,54:43.1,,,,
1004,331,5039356,not_remote,easy,26:19.7,,,,
1005,4,5512424,semi_presence,easy,,,,,
1006,265,4090359,temp_remote,easy,25:00.5,,,,
1007,397,5534708,semi_remote,easy,32:20.9,,,,
1008,67,5085045,tot_remote,easy,19:05.7,,,,
1009,100,4205864,semi_remote,easy,43:39.8,,,,
1010,100,5072728,tot_remote,easy,27:24.1,,,,
1011,232,4555988,not_clear_remote,easy,20:59.1,,,,
1012,232,3788816,not_clear_remote,easy,38:34.5,,,,
1013,133,4213401,not_clear_remote,easy,52:19.4,,,,
1014,397,4209221,tot_remote,easy,47:18.2,,,,
1015,133,4434137,not_clear_remote,medium,38:30.5,,,,
1016,166,4124081,tot_remote,easy,22:37.2,,,,
1017,166,4131427,not_remote,easy,29:19.5,,,,
