id,classifier_id,ad_id,classification,ease,timestamp
817,265,4118784,tot_remote,easy,2025-01-28 06:37:00
4888,133,4187248,not_remote,easy,2025-01-28 06:37:30
611,67,3640743,not_remote,easy,2025-01-28 06:40:24
614,397,4482879,semi_remote,easy,2025-01-28 06:40:48
4782,331,4482923,semi_remote,easy,2025-01-28 06:41:42
609,5,3771774,not_remote,easy,2025-01-28 06:42:06
2856,3,4281570,semi_remote,easy,2025-01-28 06:43:36
2411,199,5289848,not_remote,easy,2025-01-28 06:44:48
4276,397,4043711,not_remote,medium,2025-01-28 06:45:06
939,34,5455302,tot_remote,easy,2025-01-28 06:45:54
2961,298,4070556,temp_remote,easy,2025-01-28 06:46:30
4885,331,4088318,temp_remote,easy,2025-01-28 06:49:00
1453,199,4382449,tot_remote,easy,2025-01-28 06:49:24
1510,397,4090039,temp_remote,easy,2025-01-28 06:50:12
1365,67,5097799,tot_remote,easy,2025-01-28 06:50:30
4747,67,5354805,not_clear_remote,easy,2025-01-28 06:54:36
210,265,746863,not_clear_remote,hard,2025-01-28 06:54:36
3842,100,3927157,semi_presence,easy,2025-01-28 06:55:24
3449,2,3099978,not_remote,easy,2025-01-28 06:55:30
598,199,4097604,tot_remote,easy,2025-01-28 06:55:36
3188,133,4137184,not_clear_remote,easy,2025-01-28 06:56:06
1598,397,5170944,tot_remote,medium,2025-01-28 06:56:24
4476,166,5087357,tot_remote,easy,2025-01-28 06:56:36
4838,397,4466189,semi_remote,easy,2025-01-28 06:57:00
2562,265,5583236,not_remote,easy,2025-01-28 06:57:30
873,5,5299740,not_clear_remote,easy,2025-01-28 06:58:42
4748,3,4268374,tot_remote,easy,2025-01-28 06:58:54
1104,397,5573697,semi_remote,easy,2025-01-28 07:01:30
1923,34,4107880,temp_remote,easy,2025-01-28 07:02:00
3518,34,5169245,not_clear_remote,easy,2025-01-28 07:02:18
3514,331,622756,tot_remote,easy,2025-01-28 07:02:48
1932,34,5007912,not_clear_remote,easy,2025-01-28 07:03:36
301,133,4122162,tot_remote,easy,2025-01-28 07:03:54
1135,232,5548552,semi_remote,easy,2025-01-28 07:03:54
4291,298,4138744,semi_remote,easy,2025-01-28 07:05:06
3077,331,5488873,not_remote,medium,2025-01-28 07:05:24
2202,100,5597469,semi_remote,easy,2025-01-28 07:06:12
223,199,5588200,not_remote,easy,2025-01-28 07:09:36
3595,265,1229308,tot_remote,easy,2025-01-28 07:11:24
618,397,5038215,not_remote,easy,2025-01-28 07:11:42
589,5,4056074,temp_remote,easy,2025-01-28 07:12:54
367,133,4496896,not_clear_remote,easy,2025-01-28 07:14:12
2799,331,4175353,not_clear_remote,easy,2025-01-28 07:14:54
377,100,5200102,semi_presence,easy,2025-01-28 07:17:24
2374,133,4135641,not_clear_remote,easy,2025-01-28 07:17:42
4380,34,4072650,tot_remote,easy,2025-01-28 07:18:54
947,67,5259983,not_clear_remote,medium,2025-01-28 07:19:48
1357,34,5095244,semi_remote,easy,2025-01-28 07:20:00
2631,34,5143440,not_clear_remote,easy,2025-01-28 07:20:42
1846,331,4124094,tot_remote,easy,2025-01-28 07:21:18
3597,397,5450137,not_remote,medium,2025-01-28 07:22:30
5041,397,4066826,temp_remote,easy,2025-01-28 07:25:18
3055,2,4129892,tot_remote,easy,2025-01-28 07:25:48
3160,199,5133894,not_clear_remote,easy,2025-01-28 07:26:24
573,5,5114008,not_remote,easy,2025-01-28 07:26:36
2020,3,4110235,semi_remote,easy,2025-01-28 07:26:48
1544,67,5594565,semi_presence,easy,2025-01-28 07:27:30
385,133,5377283,not_remote,easy,2025-01-28 07:27:42
4956,265,4114098,semi_remote,easy,2025-01-28 07:28:18
4322,199,5169220,tot_remote,easy,2025-01-28 07:28:30
1086,34,5016990,tot_remote,easy,2025-01-28 07:29:06
4916,232,2188905,not_remote,easy,2025-01-28 07:29:24
4337,133,412824,tot_remote,easy,2025-01-28 07:32:48
2426,199,4050052,tot_remote,easy,2025-01-28 07:33:48
1942,133,5033682,not_clear_remote,medium,2025-01-28 07:35:36
2834,5,5105651,not_clear_remote,easy,2025-01-28 07:35:48
3006,331,5299740,semi_remote,easy,2025-01-28 07:36:18
520,166,4383740,tot_remote,easy,2025-01-28 07:36:30
4521,298,5027946,temp_remote,easy,2025-01-28 07:38:12
4485,397,5064406,semi_presence,easy,2025-01-28 07:38:18
2329,100,4029594,semi_presence,easy,2025-01-28 07:38:24
1973,133,3421529,tot_remote,easy,2025-01-28 07:39:00
5079,34,5085414,semi_remote,easy,2025-01-28 07:39:30
420,199,4118877,tot_remote,easy,2025-01-28 07:40:12
29,232,5008769,tot_remote,easy,2025-01-28 07:41:36
3455,67,808738,tot_remote,easy,2025-01-28 07:41:42
2141,100,4119059,semi_remote,easy,2025-01-28 07:42:54
738,265,5588168,not_remote,easy,2025-01-28 07:43:00
2159,34,1273495,not_clear_remote,easy,2025-01-28 07:43:36
3577,5,4057506,tot_remote,easy,2025-01-28 07:47:06
3434,199,5138342,not_clear_remote,easy,2025-01-28 07:47:30
2491,67,5296514,tot_remote,medium,2025-01-28 07:48:30
482,34,4045967,not_remote,easy,2025-01-28 07:49:54
808,133,5043485,not_clear_remote,medium,2025-01-28 07:50:48
4584,331,3771774,semi_remote,easy,2025-01-28 07:53:54
2578,265,4201728,semi_remote,easy,2025-01-28 07:54:18
4363,133,4146453,not_remote,easy,2025-01-28 07:54:42
1492,67,5596358,semi_presence,easy,2025-01-28 07:57:18
870,265,1111735,tot_remote,easy,2025-01-28 07:58:12
2482,133,5319914,tot_remote,easy,2025-01-28 07:58:48
1540,133,5655690,semi_remote,medium,2025-01-28 07:59:36
548,133,5296112,not_clear_remote,medium,2025-01-28 08:02:00
2119,199,1019429,not_remote,easy,2025-01-28 08:02:00
1767,133,4088342,not_clear_remote,hard,2025-01-28 08:02:24
646,100,4661089,semi_remote,easy,2025-01-28 08:03:54
4979,100,5639447,semi_presence,easy,2025-01-28 08:04:18
1643,199,4068470,semi_presence,medium,2025-01-28 08:04:24
288,5,4236151,not_remote,easy,2025-01-28 08:05:12
795,331,5132894,semi_remote,easy,2025-01-28 08:08:48
1057,232,1995844,tot_remote,easy,2025-01-28 08:09:30
2635,133,4027321,not_remote,easy,2025-01-28 08:09:36
3646,34,3097639,not_remote,easy,2025-01-28 08:10:30
2488,397,5556357,tot_remote,easy,2025-01-28 08:11:00
5068,3,4393033,semi_presence,medium,2025-01-28 08:11:48
2063,199,4238290,tot_remote,easy,2025-01-28 08:12:30
3668,34,4648034,tot_remote,easy,2025-01-28 08:13:30
1028,265,4085147,temp_remote,easy,2025-01-28 08:14:30
2549,133,3655425,not_remote,hard,2025-01-28 08:15:36
4596,331,4049580,temp_remote,easy,2025-01-28 08:15:36
1026,397,4087269,temp_remote,easy,2025-01-28 08:16:06
3719,232,4073342,temp_remote,easy,2025-01-28 08:16:42
1678,133,5141713,not_clear_remote,medium,2025-01-28 08:17:00
602,331,4034091,temp_remote,easy,2025-01-28 08:17:36
1229,265,4237915,tot_remote,easy,2025-01-28 08:17:54
3696,2,5216971,not_clear_remote,easy,2025-01-28 08:17:54
2300,298,3399414,not_remote,easy,2025-01-28 08:19:12
2843,67,4297995,tot_remote,easy,2025-01-28 08:20:30
2522,67,5569243,semi_presence,easy,2025-01-28 08:22:54
1406,3,3099126,not_clear_remote,easy,2025-01-28 08:23:06
3389,133,352419,not_remote,easy,2025-01-28 08:23:12
2780,397,4516784,semi_remote,easy,2025-01-28 08:24:18
2845,199,4244719,not_clear_remote,easy,2025-01-28 08:26:00
768,34,4143345,semi_remote,easy,2025-01-28 08:26:00
3666,100,5485087,semi_presence,easy,2025-01-28 08:27:24
4484,298,4469063,not_remote,easy,2025-01-28 08:27:36
1673,331,4572752,tot_remote,easy,2025-01-28 08:28:30
4577,232,3388533,tot_remote,easy,2025-01-28 08:29:00
4472,331,3904377,not_clear_remote,easy,2025-01-28 08:31:54
3840,133,4230059,tot_remote,medium,2025-01-28 08:33:00
5007,232,4084264,temp_remote,easy,2025-01-28 08:34:12
3806,133,4337270,temp_remote,easy,2025-01-28 08:34:18
3704,67,5036490,semi_remote,easy,2025-01-28 08:35:42
3682,265,4344726,temp_remote,medium,2025-01-28 08:36:24
286,5,4114092,semi_remote,hard,2025-01-28 08:36:30
1580,34,2973148,not_remote,easy,2025-01-28 08:36:48
2541,199,5575992,not_remote,easy,2025-01-28 08:37:12
2186,331,4082802,temp_remote,easy,2025-01-28 08:37:30
704,100,4514753,semi_remote,easy,2025-01-28 08:38:36
4980,67,5290093,not_clear_remote,medium,2025-01-28 08:39:00
470,397,5560506,temp_remote,easy,2025-01-28 08:39:18
1891,3,5556093,tot_remote,easy,2025-01-28 08:39:36
2774,3,4109130,not_clear_remote,easy,2025-01-28 08:39:48
4634,298,3998491,semi_remote,easy,2025-01-28 08:41:42
4843,397,5596257,semi_presence,easy,2025-01-28 08:42:00
2235,232,4349033,semi_remote,easy,2025-01-28 08:42:42
850,34,5077971,not_clear_remote,easy,2025-01-28 08:45:24
2707,34,5111330,tot_remote,easy,2025-01-28 08:45:48
1590,67,4106663,tot_remote,easy,2025-01-28 08:46:42
3677,34,3608193,not_clear_remote,easy,2025-01-28 08:47:00
1375,5,5292728,not_remote,easy,2025-01-28 08:47:48
3444,3,4534165,tot_remote,easy,2025-01-28 08:50:36
2232,133,5658941,not_clear_remote,medium,2025-01-28 08:51:12
3072,34,5491251,not_remote,easy,2025-01-28 08:51:12
1397,2,5196896,tot_remote,easy,2025-01-28 08:52:30
4150,331,4576725,not_clear_remote,medium,2025-01-28 08:52:36
3661,199,1336827,not_remote,easy,2025-01-28 08:56:00
264,232,4130892,tot_remote,easy,2025-01-28 08:56:42
3958,5,4110900,tot_remote,easy,2025-01-28 08:57:54
3371,265,5192255,semi_remote,medium,2025-01-28 08:59:12
4401,133,4114092,not_clear_remote,medium,2025-01-28 08:59:18
1875,2,4125199,temp_remote,easy,2025-01-28 09:00:06
3136,397,5568793,semi_remote,easy,2025-01-28 09:01:36
3458,3,4084201,temp_remote,easy,2025-01-28 09:02:48
2882,331,4607485,tot_remote,easy,2025-01-28 09:03:30
4371,3,5463313,tot_remote,easy,2025-01-28 09:05:00
604,199,4346681,tot_remote,easy,2025-01-28 09:05:30
106,298,4089651,tot_remote,easy,2025-01-28 09:05:30
2004,67,4103364,not_clear_remote,easy,2025-01-28 09:05:36
3042,199,3462297,not_remote,easy,2025-01-28 09:05:54
4763,2,4130892,tot_remote,easy,2025-01-28 09:07:24
3803,298,244485,tot_remote,easy,2025-01-28 09:08:06
3417,331,3863421,not_clear_remote,easy,2025-01-28 09:09:06
5029,34,4060213,not_clear_remote,easy,2025-01-28 09:09:18
1211,265,5194437,semi_remote,easy,2025-01-28 09:09:30
3587,397,4311382,tot_remote,easy,2025-01-28 09:09:48
285,67,4287710,not_clear_remote,medium,2025-01-28 09:11:42
3972,34,5192318,tot_remote,easy,2025-01-28 09:12:00
1766,298,5009320,semi_presence,medium,2025-01-28 09:12:12
1713,100,4084201,temp_remote,easy,2025-01-28 09:12:24
4575,298,4477047,tot_remote,easy,2025-01-28 09:14:54
3183,100,5479859,not_remote,easy,2025-01-28 09:14:54
1433,265,4031795,tot_remote,easy,2025-01-28 09:15:00
848,199,4460855,not_remote,easy,2025-01-28 09:15:24
2308,3,4050310,tot_remote,easy,2025-01-28 09:16:54
1029,5,4278026,not_clear_remote,medium,2025-01-28 09:17:30
1882,232,5637118,not_clear_remote,easy,2025-01-28 09:17:36
1971,67,5021775,semi_remote,easy,2025-01-28 09:18:24
2709,331,4340961,tot_remote,easy,2025-01-28 09:18:36
429,67,5326784,not_remote,easy,2025-01-28 09:19:42
5037,3,4555608,not_remote,easy,2025-01-28 09:20:12
457,331,4433417,tot_remote,easy,2025-01-28 09:20:18
3199,265,5198661,semi_remote,easy,2025-01-28 09:21:12
2861,34,4084190,temp_remote,easy,2025-01-28 09:25:54
2302,133,301996,not_remote,hard,2025-01-28 09:27:12
312,397,4291952,semi_remote,easy,2025-01-28 09:28:12
3207,5,4108280,temp_remote,easy,2025-01-28 09:28:48
3628,199,5494353,not_clear_remote,easy,2025-01-28 09:28:48
2168,3,5352779,semi_remote,medium,2025-01-28 09:28:48
4872,34,5352600,not_remote,easy,2025-01-28 09:28:54
4610,166,4097096,tot_remote,easy,2025-01-28 09:30:30
2477,397,5497179,semi_remote,easy,2025-01-28 09:30:36
886,3,4275499,semi_remote,easy,2025-01-28 09:34:54
853,34,5179933,not_remote,easy,2025-01-28 09:36:06
1196,133,5661781,not_clear_remote,medium,2025-01-28 09:36:36
2002,34,4551161,tot_remote,easy,2025-01-28 09:37:00
2082,3,4527919,not_remote,easy,2025-01-28 09:37:42
2109,298,5402251,semi_remote,easy,2025-01-28 09:39:18
4123,3,5140065,semi_remote,easy,2025-01-28 09:39:42
1604,397,4064037,tot_remote,easy,2025-01-28 09:40:48
2858,2,565539,tot_remote,medium,2025-01-28 09:41:18
4420,100,5365500,semi_presence,easy,2025-01-28 09:41:42
4470,331,4114715,not_clear_remote,medium,2025-01-28 09:42:12
4605,3,4137594,tot_remote,easy,2025-01-28 09:42:48
1157,34,5100747,tot_remote,easy,2025-01-28 09:43:24
4721,133,5259538,not_clear_remote,medium,2025-01-28 09:44:24
2671,67,4338268,not_remote,easy,2025-01-28 09:45:00
2285,67,4126115,not_clear_remote,medium,2025-01-28 09:45:06
3767,67,4068470,semi_presence,easy,2025-01-28 09:45:24
3561,265,5259698,not_remote,hard,2025-01-28 09:45:24
4732,5,4270322,not_remote,easy,2025-01-28 09:45:30
2297,67,4107835,temp_remote,easy,2025-01-28 09:46:54
1780,397,5082445,semi_remote,easy,2025-01-28 09:49:54
3069,100,3374230,not_remote,easy,2025-01-28 09:50:24
2865,331,5593298,semi_presence,easy,2025-01-28 09:50:42
996,3,5470209,semi_presence,easy,2025-01-28 09:51:06
137,199,5499670,tot_remote,easy,2025-01-28 09:51:54
2412,100,5064314,semi_presence,easy,2025-01-28 09:52:36
3407,232,5639932,tot_remote,easy,2025-01-28 09:52:48
2901,2,5193360,tot_remote,easy,2025-01-28 09:53:00
311,331,4449962,not_clear_remote,medium,2025-01-28 09:55:06
2149,34,3823553,not_remote,easy,2025-01-28 09:55:48
334,133,5231529,not_clear_remote,medium,2025-01-28 09:56:18
892,166,5531629,semi_presence,medium,2025-01-28 09:57:54
2539,298,4012667,tot_remote,easy,2025-01-28 09:59:06
3801,331,5594366,semi_presence,easy,2025-01-28 09:59:18
594,298,4088423,tot_remote,easy,2025-01-28 10:00:12
1921,397,5075762,not_remote,easy,2025-01-28 10:01:18
1422,5,5596745,semi_presence,easy,2025-01-28 10:02:36
4279,199,4100349,not_remote,hard,2025-01-28 10:05:12
4973,34,4075239,tot_remote,easy,2025-01-28 10:06:06
2036,67,5364290,tot_remote,easy,2025-01-28 10:06:12
2143,265,3906560,semi_presence,medium,2025-01-28 10:06:24
3683,397,4064982,tot_remote,easy,2025-01-28 10:06:36
3963,331,4443003,semi_presence,easy,2025-01-28 10:07:06
2795,232,4030814,temp_remote,easy,2025-01-28 10:07:12
1854,34,5294438,tot_remote,easy,2025-01-28 10:07:48
493,3,4085724,tot_remote,easy,2025-01-28 10:10:54
2673,3,3053403,not_remote,easy,2025-01-28 10:13:30
4107,34,5209933,not_clear_remote,easy,2025-01-28 10:15:24
3924,2,3552179,not_clear_remote,easy,2025-01-28 10:15:24
2194,34,771792,tot_remote,easy,2025-01-28 10:15:42
4824,100,4068539,tot_remote,easy,2025-01-28 10:16:42
4539,67,4347837,tot_remote,easy,2025-01-28 10:16:42
3897,331,4090858,tot_remote,easy,2025-01-28 10:16:48
2933,397,4068860,temp_remote,easy,2025-01-28 10:17:06
4113,5,790006,not_remote,easy,2025-01-28 10:19:12
4025,133,5263014,not_clear_remote,medium,2025-01-28 10:20:24
4506,199,4469949,not_clear_remote,easy,2025-01-28 10:20:48
268,199,4366300,tot_remote,easy,2025-01-28 10:21:00
4514,100,4072851,temp_remote,medium,2025-01-28 10:21:30
5087,265,5268776,not_remote,easy,2025-01-28 10:21:42
3946,397,4300786,tot_remote,easy,2025-01-28 10:22:42
525,3,4539982,tot_remote,easy,2025-01-28 10:23:42
2653,232,5119450,tot_remote,easy,2025-01-28 10:24:24
3381,34,5597469,not_clear_remote,easy,2025-01-28 10:25:42
1350,166,4126328,tot_remote,medium,2025-01-28 10:25:54
4947,67,5304442,not_clear_remote,hard,2025-01-28 10:26:06
728,67,4083688,temp_remote,easy,2025-01-28 10:27:00
3916,3,5600360,tot_remote,easy,2025-01-28 10:27:12
1399,67,4100427,not_remote,easy,2025-01-28 10:28:12
541,265,5557510,tot_remote,easy,2025-01-28 10:29:06
973,34,4655952,not_remote,easy,2025-01-28 10:30:24
777,298,4072452,tot_remote,easy,2025-01-28 10:31:24
402,34,3435590,not_clear_remote,easy,2025-01-28 10:31:54
3776,3,5478529,semi_remote,easy,2025-01-28 10:32:36
4942,3,5651713,semi_presence,easy,2025-01-28 10:33:36
410,34,4015472,tot_remote,easy,2025-01-28 10:33:54
2894,3,5646855,not_clear_remote,easy,2025-01-28 10:34:36
3706,397,5033346,not_remote,easy,2025-01-28 10:36:06
5016,298,5491028,tot_remote,easy,2025-01-28 10:36:12
148,199,5547325,not_clear_remote,easy,2025-01-28 10:36:54
1420,265,5562806,semi_remote,easy,2025-01-28 10:36:54
4070,331,4074332,not_clear_remote,easy,2025-01-28 10:38:36
4965,166,5627673,not_remote,easy,2025-01-28 10:39:36
3797,100,2866514,semi_presence,medium,2025-01-28 10:42:06
2999,34,4086132,temp_remote,easy,2025-01-28 10:43:24
4931,3,222997,tot_remote,easy,2025-01-28 10:43:36
2441,397,5018192,semi_remote,easy,2025-01-28 10:43:42
739,133,5476244,not_clear_remote,medium,2025-01-28 10:45:24
2971,67,3761846,not_clear_remote,medium,2025-01-28 10:46:24
1512,5,5096110,semi_presence,easy,2025-01-28 10:46:30
1069,166,5513650,semi_remote,easy,2025-01-28 10:49:42
3198,34,4108908,tot_remote,easy,2025-01-28 10:50:00
4435,199,5550311,not_clear_remote,easy,2025-01-28 10:50:48
4952,34,4042831,not_clear_remote,easy,2025-01-28 10:50:54
1490,2,4300786,temp_remote,medium,2025-01-28 10:52:48
4038,397,4070147,semi_remote,easy,2025-01-28 10:53:00
4393,232,5132466,tot_remote,easy,2025-01-28 10:53:12
2381,3,5551953,semi_remote,medium,2025-01-28 10:54:18
1311,67,5550686,not_clear_remote,medium,2025-01-28 10:54:42
1442,67,4367287,tot_remote,hard,2025-01-28 10:58:00
818,133,4270322,not_remote,easy,2025-01-28 10:58:00
3643,166,5064406,semi_remote,medium,2025-01-28 10:58:36
3853,298,4126049,tot_remote,easy,2025-01-28 10:58:42
1119,5,5478897,semi_presence,easy,2025-01-28 10:59:42
3436,133,5669666,not_remote,medium,2025-01-28 10:59:48
2950,397,5518113,semi_remote,easy,2025-01-28 11:00:12
926,34,5385422,tot_remote,easy,2025-01-28 11:02:00
855,3,4015498,tot_remote,easy,2025-01-28 11:02:00
2848,100,4089763,tot_remote,easy,2025-01-28 11:04:36
1117,34,4280667,tot_remote,easy,2025-01-28 11:04:42
4914,397,5434585,not_remote,easy,2025-01-28 11:05:12
4651,3,5131968,semi_remote,medium,2025-01-28 11:06:42
4054,67,5588452,semi_remote,easy,2025-01-28 11:07:48
956,3,331372,not_clear_remote,medium,2025-01-28 11:08:42
1219,199,4059747,temp_remote,easy,2025-01-28 11:09:42
902,5,5183096,semi_remote,easy,2025-01-28 11:11:30
4589,3,2884330,not_remote,easy,2025-01-28 11:12:30
2175,67,5311857,not_remote,easy,2025-01-28 11:12:54
1623,34,5176863,not_clear_remote,easy,2025-01-28 11:13:36
1356,232,4089089,tot_remote,easy,2025-01-28 11:15:54
2317,298,5222352,tot_remote,easy,2025-01-28 11:16:30
549,397,4033604,tot_remote,easy,2025-01-28 11:16:36
1945,232,3713033,not_remote,easy,2025-01-28 11:18:30
2538,34,4268276,not_remote,easy,2025-01-28 11:19:54
4313,133,5665659,not_clear_remote,easy,2025-01-28 11:20:18
5044,166,5075762,tot_remote,easy,2025-01-28 11:20:42
550,397,4536766,semi_remote,easy,2025-01-28 11:21:18
92,298,4069171,tot_remote,easy,2025-01-28 11:24:36
130,67,4118925,not_clear_remote,easy,2025-01-28 11:25:24
2307,34,5165460,not_clear_remote,easy,2025-01-28 11:26:00
4558,331,3296124,not_remote,hard,2025-01-28 11:26:18
2453,5,5191781,semi_remote,easy,2025-01-28 11:27:42
4034,397,5191130,tot_remote,easy,2025-01-28 11:28:12
1176,3,5584426,tot_remote,easy,2025-01-28 11:29:30
3614,3,5663701,semi_remote,easy,2025-01-28 11:29:42
923,34,4527263,not_clear_remote,easy,2025-01-28 11:30:54
2766,265,4327536,not_remote,medium,2025-01-28 11:31:24
3319,397,4084406,tot_remote,easy,2025-01-28 11:31:54
3658,100,4042831,semi_remote,medium,2025-01-28 11:32:18
3225,133,4010842,not_clear_remote,medium,2025-01-28 11:32:24
3962,232,4255489,temp_remote,easy,2025-01-28 11:33:12
1394,67,2133948,tot_remote,easy,2025-01-28 11:33:18
3588,3,5505900,tot_remote,easy,2025-01-28 11:34:42
1271,2,5573697,not_clear_remote,easy,2025-01-28 11:35:24
713,397,5182696,semi_remote,easy,2025-01-28 11:35:48
1517,298,3782808,semi_remote,easy,2025-01-28 11:36:00
1034,100,5500991,tot_remote,easy,2025-01-28 11:36:00
2497,67,3005374,tot_remote,easy,2025-01-28 11:36:06
2906,331,4656717,not_clear_remote,easy,2025-01-28 11:37:42
109,5,4034091,temp_remote,easy,2025-01-28 11:37:48
1240,67,5069656,not_clear_remote,medium,2025-01-28 11:38:12
2443,34,5485087,not_remote,easy,2025-01-28 11:38:42
619,2,3651421,not_remote,medium,2025-01-28 11:39:12
1063,34,5564223,not_clear_remote,easy,2025-01-28 11:41:30
2216,100,5170160,not_clear_remote,medium,2025-01-28 11:43:06
111,331,5392150,semi_presence,easy,2025-01-28 11:45:12
900,34,5139161,semi_remote,easy,2025-01-28 11:45:24
2136,67,5547325,not_clear_remote,medium,2025-01-28 11:48:06
3754,133,4108280,temp_remote,easy,2025-01-28 11:49:48
3186,34,4085716,temp_remote,easy,2025-01-28 11:50:18
4868,232,4482635,temp_remote,easy,2025-01-28 11:50:24
1959,298,5630666,semi_remote,easy,2025-01-28 11:51:18
3876,3,5658019,semi_remote,easy,2025-01-28 11:52:42
2726,397,4049115,semi_presence,easy,2025-01-28 11:54:30
2685,5,5442077,not_clear_remote,medium,2025-01-28 11:56:24
3947,34,5195075,tot_remote,easy,2025-01-28 11:56:42
559,331,3364629,not_remote,easy,2025-01-28 11:58:00
4349,34,4153905,temp_remote,easy,2025-01-28 11:58:36
3931,397,4528414,semi_remote,easy,2025-01-28 11:59:12
3339,3,4065410,tot_remote,easy,2025-01-28 12:01:36
3905,133,240248,not_remote,hard,2025-01-28 12:02:48
4360,133,4201628,not_clear_remote,medium,2025-01-28 12:02:54
1528,67,4032874,temp_remote,easy,2025-01-28 12:03:36
3312,5,4109397,temp_remote,easy,2025-01-28 12:06:18
2591,232,5033346,not_remote,easy,2025-01-28 12:07:36
2607,3,5668112,semi_presence,easy,2025-01-28 12:08:42
3849,331,5335011,not_clear_remote,easy,2025-01-28 12:08:48
2296,67,4574311,not_clear_remote,medium,2025-01-28 12:09:12
11,397,4085742,temp_remote,easy,2025-01-28 12:09:18
